,id,name,outcome_type,outcome_detail,species,age,breed,color,datetime,fixed,male
8452,A663703,Sam,Return to Owner,None,Dog,2.0,German Shepherd Mix,Black/Tan,2014-03-31 18:09:00,1.0,1.0
8453,A671534,Stella,Adoption,None,Cat,1.0,Snowshoe,Seal Point/White,2014-03-31 18:14:00,1.0,0.0
8454,A675355,Willa,Adoption,None,Dog,2.0,Beagle Mix,Tan/White,2014-03-31 18:16:00,1.0,0.0
8455,A675345,None,Adoption,None,Dog,2.0,Dachshund Mix,Blue/White,2014-03-31 18:21:00,1.0,1.0
8456,A674245,Bravo,Adoption,None,Dog,0.164383561644,Labrador Retriever Mix,Sable,2014-03-31 18:29:00,1.0,1.0
8457,A673434,Gitzo,Adoption,None,Dog,1.0,Rhod Ridgeback,Brown/White,2014-03-31 18:29:00,1.0,1.0
8458,A675523,Moon,Adoption,None,Cat,3.0,Domestic Longhair Mix,Black/Silver,2014-03-31 18:41:00,1.0,0.0
8459,A675638,None,Euthanasia,Suffering,Cat,1.0,Domestic Shorthair Mix,Black/White,2014-03-31 18:46:00,1.0,1.0
8460,A675600,Lucy,Return to Owner,None,Dog,5.0,Beagle Mix,Tricolor,2014-03-31 19:01:00,1.0,0.0
8461,A674971,Aya,Return to Owner,None,Dog,2.0,Chihuahua Shorthair Mix,Tan/Red,2014-04-01 08:28:00,0.0,0.0
8462,A675711,Jazzmen,Return to Owner,None,Dog,13.0,Yorkshire Terrier Mix,Tan/Silver,2014-04-01 11:14:00,0.0,0.0
8463,A675770,Colby,Return to Owner,None,Dog,10.0,Labrador Retriever Mix,Black/White,2014-04-01 11:17:00,1.0,1.0
8464,A675554,None,Euthanasia,Suffering,Dog,3.0,Pit Bull Mix,White/Brown,2014-04-01 11:17:00,0.0,0.0
8465,A675505,Ian,Adoption,None,Cat,4.0,Domestic Shorthair Mix,Black/White,2014-04-01 11:28:00,1.0,1.0
8466,A675562,Boots,Transfer,Partner,Cat,0.821917808219,Domestic Shorthair Mix,Black/White,2014-04-01 12:19:00,0.0,0.0
8467,A675563,Socks,Transfer,Partner,Cat,0.164383561644,Domestic Shorthair Mix,Calico,2014-04-01 12:19:00,0.0,0.0
8468,A675303,None,Adoption,None,Dog,0.575342465753,Pit Bull Mix,Blue,2014-04-01 12:27:00,1.0,1.0
8469,A675802,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,White/Brown,2014-04-01 12:41:00,,
8470,A675803,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,White/Brown,2014-04-01 12:42:00,,
8471,A675804,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,White/Brown,2014-04-01 12:42:00,,
8472,A675506,Justice,Return to Owner,None,Cat,2.0,Domestic Shorthair Mix,Black,2014-04-01 13:21:00,1.0,1.0
8473,A675416,Chuchu,Return to Owner,None,Dog,1.0,West Highland/Chihuahua Shorthair,White,2014-04-01 13:22:00,1.0,0.0
8474,A675783,None,Transfer,Partner,Dog,0.164383561644,German Shepherd Mix,Black/Brown,2014-04-01 13:29:00,0.0,1.0
8475,A675245,Charles,Transfer,Partner,Dog,7.0,Dachshund Mix,Brown,2014-04-01 14:00:00,1.0,1.0
8476,A673592,Wilma,Transfer,Partner,Dog,7.0,Dachshund,Red,2014-04-01 14:00:00,1.0,0.0
8477,A674167,Kevin,Adoption,None,Dog,1.0,American Pit Bull Terrier Mix,Black/White,2014-04-01 14:31:00,1.0,1.0
8478,A675682,None,Transfer,SCRP,Cat,2.0,Domestic Shorthair Mix,Cream Tabby,2014-04-01 14:35:00,0.0,0.0
8479,A675808,Prada,Return to Owner,None,Dog,0.657534246575,Pit Bull Mix,Brown/White,2014-04-01 14:37:00,0.0,0.0
8480,A675616,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Tortie/White,2014-04-01 14:37:00,0.0,0.0
8481,A675521,Dismiss,Return to Owner,None,Cat,4.0,Domestic Shorthair Mix,Cream Tabby,2014-04-01 14:39:00,1.0,1.0
8482,A675024,Lock,Return to Owner,None,Cat,1.0,Domestic Shorthair Mix,White/Black,2014-04-01 14:39:00,1.0,1.0
8483,A675790,Annie,Return to Owner,None,Dog,7.0,Australian Cattle Dog Mix,Black/White,2014-04-01 14:39:00,1.0,0.0
8484,A669977,Zeppo,Euthanasia,Rabies Risk,Dog,1.0,American Bulldog Mix,Blue/White,2014-04-01 15:44:00,1.0,1.0
8485,A675338,Carlton,Euthanasia,Aggressive,Dog,8.0,Pit Bull Mix,White/Brown,2014-04-01 15:58:00,0.0,1.0
8486,A675337,Princess,Euthanasia,Aggressive,Dog,8.0,Pit Bull Mix,Blue/White,2014-04-01 16:21:00,0.0,0.0
8487,A662156,Luno,Adoption,None,Cat,7.0,Domestic Longhair Mix,White/Black,2014-04-01 17:01:00,1.0,1.0
8488,A675508,None,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Orange Tabby,2014-04-01 17:18:00,1.0,1.0
8489,A675519,Snuggles,Adoption,None,Cat,4.0,Domestic Shorthair Mix,Orange Tabby,2014-04-01 17:26:00,1.0,1.0
8490,A670488,Andie,Adoption,None,Dog,4.0,Cardigan Welsh Corgi Mix,Sable/White,2014-04-01 17:37:00,1.0,0.0
8491,A675695,Kato,Return to Owner,None,Dog,2.0,Siberian Husky Mix,White/Brown,2014-04-01 18:01:00,1.0,1.0
8492,A675649,Anna Nicole,Return to Owner,None,Dog,0.657534246575,Yorkshire Terrier Mix,White/Brown,2014-04-01 18:08:00,1.0,0.0
8493,A675639,Chico,Return to Owner,None,Dog,2.0,Pit Bull Mix,Tan/White,2014-04-01 18:25:00,1.0,1.0
8494,A675534,Cookie-Poo,Return to Owner,None,Dog,0.246575342466,Shetland Sheepdog/Cardigan Welsh Corgi,Black/Tan,2014-04-01 18:25:00,1.0,0.0
8495,A675867,None,Transfer,Partner,Cat,0.0027397260274,Domestic Shorthair Mix,Orange,2014-04-01 18:47:00,0.0,1.0
8496,A675868,None,Transfer,Partner,Cat,0.0027397260274,Domestic Shorthair Mix,Blue Cream,2014-04-01 18:47:00,0.0,0.0
8497,A675869,None,Transfer,Partner,Cat,0.0027397260274,Domestic Shorthair Mix,Blue Cream,2014-04-01 18:47:00,0.0,0.0
8498,A675870,None,Transfer,Partner,Cat,0.0027397260274,Domestic Shorthair Mix,Gray Tabby,2014-04-01 18:47:00,0.0,1.0
8499,A646955,Cleo,Return to Owner,None,Dog,2.0,Beagle/Parson Russell Terrier,Tricolor,2014-04-01 18:49:00,1.0,0.0
8500,A675847,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Tortie,2014-04-01 18:51:00,0.0,0.0
8501,A675109,Buddy,Return to Owner,None,Dog,11.0,Chinese Sharpei/Labrador Retriever,Red,2014-04-01 19:00:00,0.0,1.0
8502,A675043,Negro,Return to Owner,None,Dog,3.0,Chihuahua Shorthair Mix,Black,2014-04-01 19:16:00,1.0,1.0
8503,A624436,Chico,Return to Owner,None,Dog,3.0,Parson Russell Terrier/Chihuahua Shorthair,White/Brown,2014-04-01 19:16:00,1.0,1.0
8504,A675880,None,Euthanasia,Suffering,Other,1.0,Raccoon,Black/Gray,2014-04-02 10:48:00,,
8505,A675873,None,Euthanasia,Rabies Risk,Other,0.493150684932,Bat Mix,Brown,2014-04-02 11:11:00,,
8506,A675229,Snow,Transfer,Partner,Dog,1.0,Cairn Terrier Mix,Cream,2014-04-02 11:29:00,1.0,0.0
8507,A675240,Alfie,Transfer,Partner,Dog,1.0,Chihuahua Shorthair Mix,White,2014-04-02 11:29:00,0.0,1.0
8508,A674337,Momba,Transfer,Partner,Cat,2.0,Domestic Shorthair Mix,Black,2014-04-02 11:29:00,1.0,0.0
8509,A675279,Filbert,Transfer,Partner,Dog,3.0,Chihuahua Shorthair Mix,Tan,2014-04-02 11:30:00,0.0,1.0
8510,A652433,Tanner,Return to Owner,None,Dog,12.0,Cocker Spaniel,Buff/White,2014-04-02 12:31:00,1.0,1.0
8511,A675518,Orion,Adoption,None,Cat,3.0,Siamese Mix,Seal Point,2014-04-02 13:20:00,1.0,0.0
8512,A618757,Penelope,Return to Owner,None,Dog,5.0,Boxer/Staffordshire,Tan/White,2014-04-02 14:22:00,1.0,0.0
8513,A675937,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Torbie,2014-04-02 15:13:00,0.0,0.0
8514,A675938,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Torbie,2014-04-02 15:13:00,0.0,0.0
8515,A675939,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Brown Tabby,2014-04-02 15:13:00,0.0,1.0
8516,A675940,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White,2014-04-02 15:14:00,0.0,1.0
8517,A675926,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Brown Tabby,2014-04-02 15:14:00,0.0,1.0
8518,A675929,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Black Tabby,2014-04-02 15:14:00,0.0,1.0
8519,A675440,Whiskers,Return to Owner,None,Cat,10.0,Domestic Shorthair Mix,Brown Tabby,2014-04-02 15:15:00,1.0,1.0
8520,A675315,Greta,Adoption,None,Dog,3.0,Dachshund Wirehair Mix,Tricolor,2014-04-02 15:48:00,1.0,0.0
8521,A675886,Jirah,Return to Owner,None,Dog,8.0,Labrador Retriever Mix,Red/White,2014-04-02 15:48:00,1.0,0.0
8522,A675236,Shilo,Adoption,None,Dog,0.41095890411,Chihuahua Shorthair/Basenji,Black/White,2014-04-02 15:57:00,1.0,0.0
8523,A631348,Cornelius,Adoption,None,Dog,5.0,American Eskimo Mix,White,2014-04-02 16:23:00,1.0,1.0
8524,A590767,Hercules,Return to Owner,None,Dog,4.0,Chihuahua Shorthair,Tan/White,2014-04-02 16:48:00,1.0,1.0
8525,A675697,Ranger,Return to Owner,None,Dog,1.0,Labrador Retriever Mix,Yellow,2014-04-02 17:04:00,1.0,1.0
8526,A542462,Boy,Return to Owner,None,Dog,5.0,Rottweiler,Black/Tan,2014-04-02 17:14:00,1.0,1.0
8527,A675324,Alejo,Return to Owner,None,Dog,1.0,Great Pyrenees Mix,Cream/Black,2014-04-02 17:17:00,1.0,1.0
8528,A675325,Hormiga,Return to Owner,None,Dog,2.0,Great Pyrenees Mix,Cream,2014-04-02 17:17:00,1.0,0.0
8529,A675952,Kelio,Return to Owner,None,Dog,0.575342465753,Pit Bull Mix,White/Brown,2014-04-02 17:17:00,1.0,1.0
8530,A675608,Sasha,Adoption,None,Dog,1.0,Border Collie Mix,Black/White,2014-04-02 17:19:00,1.0,0.0
8531,A675651,None,Transfer,Partner,Dog,4.0,Chihuahua Shorthair/Dachshund Wirehair,Brown Brindle,2014-04-02 17:25:00,0.0,0.0
8532,A661916,Bella,Euthanasia,Aggressive,Dog,2.0,Pit Bull Mix,White/Brown,2014-04-02 17:42:00,1.0,0.0
8533,A675910,Tank,Return to Owner,None,Dog,6.0,Australian Cattle Dog Mix,Blue Merle,2014-04-02 17:47:00,1.0,1.0
8534,A675604,Gibson,Return to Owner,None,Dog,2.0,Labrador Retriever/Catahoula,Yellow,2014-04-02 17:52:00,1.0,1.0
8535,A675667,Daisy,Return to Owner,None,Dog,5.0,Miniature Poodle/Yorkshire Terrier,Black/White,2014-04-02 17:56:00,1.0,0.0
8536,A675180,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Black/White,2014-04-02 17:56:00,0.0,1.0
8537,A675181,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Torbie,2014-04-02 17:56:00,0.0,0.0
8538,A675182,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Torbie,2014-04-02 17:56:00,0.0,0.0
8539,A675906,None,Euthanasia,Rabies Risk,Other,1.0,Raccoon Mix,Gray/Black,2014-04-02 17:56:00,0.0,1.0
8540,A675184,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Black/White,2014-04-02 17:57:00,0.0,0.0
8541,A675185,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Black/White,2014-04-02 17:57:00,0.0,1.0
8542,A675186,None,Transfer,Partner,Cat,0.0191780821918,Domestic Shorthair Mix,Brown Tabby/White,2014-04-02 17:58:00,0.0,1.0
8543,A675187,Katie,Transfer,Partner,Cat,2.0,Domestic Shorthair Mix,Brown Tabby/White,2014-04-02 17:58:00,0.0,0.0
8544,A675540,None,Adoption,None,Dog,2.0,Rat Terrier Mix,Tricolor,2014-04-02 17:59:00,1.0,0.0
8545,A675304,None,Adoption,None,Dog,2.0,Miniature Poodle Mix,White,2014-04-02 18:15:00,1.0,1.0
8546,A675793,Chanel,Return to Owner,None,Dog,1.0,Dachshund Mix,Black,2014-04-02 18:21:00,1.0,0.0
8547,A675366,None,Adoption,None,Dog,1.0,Labrador Retriever Mix,Black,2014-04-02 19:05:00,1.0,1.0
8548,A675775,None,Transfer,SCRP,Cat,2.0,Domestic Shorthair Mix,Blue Tabby,2014-04-03 08:00:00,1.0,0.0
8549,A672540,Jane,Adoption,Foster,Dog,0.41095890411,Newfoundland Mix,Black/White,2014-04-03 08:34:00,1.0,0.0
8550,A675792,None,Transfer,Partner,Other,1.0,Jersey Wooly Mix,White/Black,2014-04-03 11:05:00,,
8551,A675871,None,Transfer,Partner,Other,1.0,Jersey Wooly Mix,Black,2014-04-03 11:05:00,,
8552,A675606,Bugs,Transfer,Partner,Other,1.0,Rabbit Sh Mix,White/Brown,2014-04-03 11:06:00,0.0,0.0
8553,A671479,Peter,Transfer,Partner,Other,3.0,Californian,White/Black,2014-04-03 11:06:00,0.0,1.0
8554,A675218,None,Adoption,None,Dog,1.0,Chihuahua Shorthair/Italian Greyhound,Red/White,2014-04-03 11:34:00,1.0,0.0
8555,A479137,Abby,Adoption,None,Dog,9.0,Black Mouth Cur Mix,Brown/Black,2014-04-03 11:52:00,1.0,0.0
8556,A663408,Trixie,Adoption,None,Dog,1.0,Australian Cattle Dog Mix,Tricolor,2014-04-03 12:20:00,1.0,0.0
8557,A674038,Cash,Adoption,None,Dog,0.821917808219,Rottweiler/Doberman Pinsch,Black/Tan,2014-04-03 12:33:00,1.0,1.0
8558,A675621,None,Transfer,Partner,Dog,0.575342465753,Cardigan Welsh Corgi/German Shepherd,Brown/Tan,2014-04-03 13:18:00,0.0,0.0
8559,A676004,Scratch,Euthanasia,Suffering,Cat,5.0,Domestic Shorthair Mix,Blue Tabby,2014-04-03 13:18:00,0.0,0.0
8560,A675427,None,Adoption,None,Dog,0.164383561644,Pug Mix,Tan/Black,2014-04-03 17:07:00,1.0,1.0
8561,A675624,None,Transfer,Partner,Dog,0.575342465753,Cardigan Welsh Corgi/German Shepherd,Brown/Tan,2014-04-03 13:19:00,0.0,0.0
8562,A675578,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,Brown Brindle/White,2014-04-03 13:20:00,0.0,1.0
8563,A675579,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,Brown Brindle/White,2014-04-03 13:21:00,0.0,1.0
8564,A675580,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,Brown Brindle/White,2014-04-03 13:21:00,0.0,1.0
8565,A675581,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,White/Brown Brindle,2014-04-03 13:22:00,0.0,1.0
8566,A675583,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,Brown/White,2014-04-03 13:22:00,0.0,1.0
8567,A675582,None,Transfer,Partner,Dog,0.0821917808219,Pit Bull Mix,Brown/White,2014-04-03 13:23:00,0.0,1.0
8568,A674778,Joey,Transfer,Partner,Dog,4.0,Chihuahua Shorthair/Dachshund,Red/White,2014-04-03 13:24:00,1.0,1.0
8569,A675393,Cesar,Transfer,Partner,Dog,1.0,Miniature Pinscher Mix,Black/Tan,2014-04-03 13:25:00,0.0,1.0
8570,A675486,Tashi,Transfer,Partner,Dog,7.0,Smooth Fox Terrier Mix,Tricolor,2014-04-03 13:25:00,1.0,1.0
8571,A675394,Josh,Transfer,Partner,Dog,1.0,Miniature Pinscher Mix,Black/White,2014-04-03 13:26:00,0.0,1.0
8572,A675642,None,Euthanasia,Suffering,Dog,14.0,Chihuahua Shorthair/Beagle,Brown/Black,2014-04-03 13:32:00,1.0,1.0
8573,A675990,Pixie,Return to Owner,None,Dog,7.0,Australian Shepherd Mix,Tricolor,2014-04-03 13:41:00,1.0,0.0
8574,A676016,None,Euthanasia,Rabies Risk,Other,1.0,Bat,Brown,2014-04-03 13:44:00,,
8575,A676017,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-04-03 13:46:00,,
8576,A673381,Sadie,Transfer,Partner,Cat,5.0,Domestic Longhair,Calico,2014-04-03 14:00:00,1.0,0.0
8577,A675569,None,Transfer,Partner,Cat,2.0,Siamese Mix,Flame Point,2014-04-03 14:01:00,1.0,1.0
8578,A674788,Sasha,Adoption,None,Dog,5.0,Chihuahua Shorthair Mix,Brown,2014-04-03 14:05:00,1.0,0.0
8579,A674974,None,Adoption,None,Dog,4.0,Chihuahua Shorthair Mix,Chocolate/White,2014-04-03 14:09:00,1.0,0.0
8580,A675935,Kane,Euthanasia,Medical,Dog,5.0,Boxer Mix,Brown Brindle/White,2014-04-03 14:16:00,0.0,1.0
8581,A662050,Gracie,Return to Owner,None,Dog,0.904109589041,Bull Terrier Mix,Brown Brindle/White,2014-04-03 14:21:00,1.0,0.0
8582,A675073,Johnny Bravo,Adoption,None,Dog,0.328767123288,Chihuahua Shorthair Mix,Tan/White,2014-04-03 15:08:00,0.0,1.0
8583,A675948,Ruby,Transfer,Partner,Dog,2.0,Yorkshire Terrier Mix,Tan/Silver,2014-04-03 15:08:00,0.0,0.0
8584,A675949,None,Transfer,Partner,Dog,0.0821917808219,Yorkshire Terrier/Miniature Poodle,Tan/Apricot,2014-04-03 15:09:00,0.0,1.0
8585,A675983,None,Transfer,SCRP,Cat,0.657534246575,Domestic Shorthair Mix,Blue Tabby,2014-04-03 15:19:00,0.0,0.0
8586,A642379,Tj,Adoption,None,Dog,1.0,Rottweiler Mix,Black/Red,2014-04-03 15:28:00,1.0,1.0
8587,A676003,Mugs,Return to Owner,None,Dog,2.0,American Eskimo Mix,Cream,2014-04-03 15:34:00,1.0,1.0
8588,A648044,Dori,Adoption,None,Dog,1.0,Labrador Retriever Mix,Black,2014-04-03 15:37:00,1.0,0.0
8589,A676019,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Black Tabby,2014-04-03 15:46:00,0.0,1.0
8590,A676020,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Brown Tabby,2014-04-03 15:47:00,0.0,1.0
8591,A676021,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,Black Tabby,2014-04-03 15:47:00,0.0,0.0
8592,A675888,None,Transfer,Partner,Cat,3.0,Domestic Shorthair Mix,Calico,2014-04-03 15:55:00,0.0,0.0
8593,A675889,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Calico,2014-04-03 15:55:00,0.0,0.0
8594,A675890,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,White,2014-04-03 15:55:00,0.0,0.0
8595,A676029,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-04-03 15:57:00,,
8596,A675914,Charli,Return to Owner,None,Dog,2.0,Dachshund Mix,Black/White,2014-04-03 17:12:00,1.0,0.0
8597,A676049,None,Euthanasia,Rabies Risk,Other,1.0,Bat,Black,2014-04-03 17:35:00,0.0,1.0
8598,A675591,None,Adoption,None,Dog,0.821917808219,Welsh Terrier Mix,Black/Brown,2014-04-03 17:43:00,1.0,1.0
8599,A675131,Monty,Adoption,None,Dog,1.0,Miniature Schnauzer/Scottish Terrier,Black/White,2014-04-03 17:50:00,1.0,1.0
8600,A675568,Buddy,Adoption,None,Dog,0.328767123288,Chihuahua Shorthair Mix,Brown/White,2014-04-03 17:53:00,1.0,1.0
8601,A675193,Cabel,Return to Owner,None,Dog,4.0,Chihuahua Shorthair Mix,Black/Brown,2014-04-03 18:05:00,1.0,1.0
8602,A675977,Jude,Return to Owner,None,Dog,2.0,Pit Bull Mix,White/Brown,2014-04-03 18:17:00,1.0,0.0
8603,A675950,Mishka,Return to Owner,None,Dog,0.657534246575,Pit Bull Mix,White/Brown,2014-04-03 18:17:00,1.0,0.0
8604,A572457,Bella,Transfer,Partner,Cat,5.0,Siamese Mix,Lynx Point,2014-04-03 18:18:00,1.0,0.0
8605,A675483,None,Adoption,None,Dog,3.0,American Pit Bull Terrier Mix,White,2014-04-03 18:33:00,1.0,1.0
8606,A676035,Sasha,Return to Owner,None,Dog,2.0,Pit Bull Mix,Brown/White,2014-04-03 18:43:00,1.0,0.0
8607,A676058,None,Euthanasia,Rabies Risk,Other,0.0767123287671,Raccoon,Brown/Black,2014-04-03 18:56:00,,
8608,A675408,Ryan,Adoption,None,Dog,0.493150684932,Dachshund/Australian Kelpie,Black/White,2014-04-03 18:57:00,1.0,0.0
8609,A676059,None,Euthanasia,Rabies Risk,Other,0.0767123287671,Bat,Brown/Black,2014-04-03 18:59:00,,
8610,A669506,Buddy,Transfer,Partner,Dog,2.0,Beagle Mix,Tricolor,2014-04-03 19:07:00,1.0,1.0
8611,A676061,None,Euthanasia,Suffering,Other,0.0767123287671,Raccoon,Brown/Black,2014-04-03 21:34:00,,
8612,A676062,None,Relocate,None,Other,0.0767123287671,Raccoon,Brown/Black,2014-04-03 21:41:00,,
8613,A676064,None,Euthanasia,Suffering,Other,0.0767123287671,Opossum,Brown,2014-04-04 00:39:00,,
8614,A666762,Sparrow,Adoption,Foster,Cat,0.493150684932,Domestic Shorthair Mix,Black/White,2014-04-04 08:41:00,1.0,1.0
8615,A673460,None,Adoption,Foster,Dog,0.164383561644,Chihuahua Shorthair Mix,Chocolate/Tan,2014-04-04 09:01:00,1.0,0.0
8616,A675956,Toby,Return to Owner,None,Dog,4.0,German Shepherd Mix,Brown/Black,2014-04-04 11:17:00,0.0,1.0
8617,A675689,Kimmie,Return to Owner,None,Dog,2.0,Boxer/Rhod Ridgeback,Brown,2014-04-04 11:22:00,1.0,0.0
8618,A648685,Hog,Return to Owner,None,Dog,3.0,Pit Bull Mix,Brown Brindle/White,2014-04-04 12:37:00,1.0,1.0
8619,A675709,Mykelti,Transfer,Partner,Dog,5.0,Shih Tzu Mix,White/Tan,2014-04-04 12:54:00,0.0,0.0
8620,A649920,Dr. Dog,Adoption,None,Dog,2.0,German Shepherd,Brown,2014-04-04 13:08:00,1.0,1.0
8621,A673004,Tony,Transfer,Partner,Cat,5.0,Domestic Shorthair Mix,Black/White,2014-04-04 13:14:00,1.0,1.0
8622,A675198,Trey,Transfer,Partner,Cat,8.0,Domestic Shorthair Mix,Cream Tabby,2014-04-04 13:15:00,1.0,1.0
8623,A676057,Jenny,Return to Owner,None,Dog,0.328767123288,Chihuahua Shorthair Mix,Sable,2014-04-04 13:48:00,1.0,0.0
8624,A676088,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-04-04 14:07:00,,
8625,A675965,Skittles,Return to Owner,None,Dog,14.0,Irish Terrier Mix,Brown Brindle,2014-04-04 14:50:00,0.0,0.0
8626,A675927,Tee-Nee,Return to Owner,None,Dog,3.0,Shiba Inu Mix,Tan,2014-04-04 14:52:00,1.0,0.0
8627,A672280,None,Adoption,Foster,Cat,0.164383561644,Domestic Shorthair Mix,Black,2014-04-04 15:10:00,1.0,1.0
8628,A667280,Brea,Adoption,None,Dog,2.0,Pit Bull Mix,Brown Brindle/White,2014-04-04 15:26:00,1.0,0.0
8629,A675622,None,Adoption,None,Dog,0.328767123288,Collie Smooth/Labrador Retriever,Tricolor,2014-04-04 15:30:00,1.0,1.0
8630,A675641,None,Transfer,Partner,Dog,2.0,Dachshund Mix,Black/Tan,2014-04-04 15:49:00,1.0,1.0
8631,A676095,Princecanada,Return to Owner,None,Dog,2.0,Chihuahua Shorthair/Dachshund,Brown/Black,2014-04-04 15:52:00,1.0,1.0
8632,A588582,Abby,Return to Owner,None,Dog,5.0,Boxer,White/Brown,2014-04-04 16:08:00,1.0,0.0
8633,A676106,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-04-04 16:27:00,,
8634,A676110,None,Euthanasia,Rabies Risk,Other,1.0,Skunk Mix,Black/White,2014-04-04 17:02:00,,
8635,A676063,None,Euthanasia,Suffering,Cat,1.0,Domestic Shorthair Mix,Silver Tabby,2014-04-04 17:04:00,,
8636,A675456,Riley,Adoption,None,Cat,2.0,Manx Mix,White,2014-04-04 17:33:00,1.0,0.0
8637,A675807,Oreo,Return to Owner,None,Dog,6.0,Cocker Spaniel,Black/White,2014-04-04 17:40:00,1.0,1.0
8638,A672068,Juno,Adoption,None,Dog,2.0,Labrador Retriever/Pit Bull,Black/White,2014-04-04 17:57:00,1.0,0.0
8639,A675208,Dollar,Return to Owner,None,Dog,7.0,German Shepherd Mix,Tan/Black,2014-04-04 18:06:00,1.0,1.0
8640,A675188,Milky,Return to Owner,None,Dog,2.0,Cocker Spaniel Mix,Tan,2014-04-04 18:10:00,1.0,1.0
8641,A675414,Kit Kat,Adoption,Foster,Cat,0.0821917808219,Russian Blue Mix,Blue,2014-04-04 18:34:00,1.0,1.0
8642,A669295,Niko,Adoption,None,Dog,3.0,Labrador Retriever Mix,Brown,2014-04-04 18:37:00,1.0,1.0
8643,A675503,Lucy,Adoption,None,Cat,4.0,Domestic Shorthair Mix,Calico,2014-04-04 18:42:00,1.0,0.0
8644,A676103,Biddy,Return to Owner,None,Dog,2.0,Miniature Schnauzer Mix,White/Gray,2014-04-04 19:04:00,1.0,0.0
8645,A676104,Zorro,Return to Owner,None,Dog,1.0,Mastiff Mix,Black,2014-04-04 19:07:00,0.0,1.0
8646,A676067,None,Died,In Kennel,Dog,3.0,Chihuahua Shorthair Mix,Tan/White,2014-04-05 07:57:00,0.0,0.0
8647,A675285,Skeeter,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Red/Black,2014-04-05 10:09:00,1.0,1.0
8648,A675592,Spencer,Adoption,Offsite,Dog,2.0,Welsh Terrier Mix,Tricolor,2014-04-05 10:30:00,1.0,1.0
8649,A675646,Patch,Return to Owner,None,Dog,9.0,Chihuahua Shorthair/Jack Russell Terrier,Brown/White,2014-04-05 11:28:00,1.0,1.0
8650,A676136,None,Euthanasia,Suffering,Cat,1.0,Domestic Shorthair Mix,Brown Tabby,2014-04-05 11:59:00,0.0,1.0
8651,A674310,Petey,Adoption,Offsite,Dog,0.164383561644,Australian Cattle Dog/Pit Bull,White,2014-04-05 12:08:00,1.0,1.0
8652,A676127,None,Euthanasia,Suffering,Dog,0.0383561643836,Chihuahua Shorthair,Tan,2014-04-05 12:13:00,0.0,0.0
8653,A305112,Baylee,Return to Owner,None,Dog,11.0,Rat Terrier,White/Brown,2014-04-05 12:16:00,1.0,0.0
8654,A673056,Rocky,Adoption,None,Dog,3.0,Rottweiler Mix,Black/Tan,2014-04-05 12:20:00,1.0,1.0
8655,A676131,None,Transfer,Partner,Cat,0.00821917808219,Domestic Shorthair Mix,White/Black,2014-04-05 12:21:00,0.0,1.0
8656,A675625,Mandie,Adoption,Offsite,Dog,2.0,Labrador Retriever Mix,Yellow,2014-04-05 12:31:00,1.0,0.0
8657,A675238,Pugster,Adoption,None,Dog,2.0,Chihuahua Shorthair/Pug,Chocolate/Tan,2014-04-05 12:48:00,1.0,1.0
8658,A676102,None,Transfer,Partner,Dog,0.328767123288,Pit Bull Mix,White/Gray,2014-04-05 12:54:00,0.0,0.0
